example,domain,task,n,p,n_classes,pca_99,k,family,representation,probe,score,fit_seconds
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:PCA,svm,0.9386,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:RandProj,linear,0.8333,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:RandProj,knn,0.807,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:RandProj,svm,0.8509,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:ICA,linear,0.9649,0.01
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:ICA,knn,0.9211,0.01
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:ICA,svm,0.9386,0.01
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:KernelPCA,linear,0.9386,0.18
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:KernelPCA,knn,0.886,0.18
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:KernelPCA,svm,0.9211,0.18
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:Isomap,linear,0.9561,0.09
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:Isomap,knn,0.9298,0.09
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:Isomap,svm,0.9298,0.09
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:UMAP,linear,0.9474,0.64
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:UMAP,knn,0.9298,0.64
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:UMAP,svm,0.9386,0.64
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:t-SNE,linear,0.9211,1.69
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:t-SNE,knn,0.9211,1.69
breast_cancer,beyond NLP,classification,569,30,2,17,4,dr,dr:t-SNE,svm,0.9386,1.69
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:vote,linear,0.9211,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:vote,knn,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:vote,svm,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:rf,linear,0.9211,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:rf,knn,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:rf,svm,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:xg,linear,0.9211,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:xg,knn,0.9035,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:xg,svm,0.9211,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:mi,linear,0.9211,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:mi,knn,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:mi,svm,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:f_test,linear,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:f_test,knn,0.886,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:f_test,svm,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:l1,linear,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:l1,knn,0.886,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,select,select:l1,svm,0.9123,1.48
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:PCA,linear,0.9123,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:PCA,knn,0.8772,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:PCA,svm,0.9123,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:RandProj,linear,0.6404,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:RandProj,knn,0.5614,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:RandProj,svm,0.6579,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:ICA,linear,0.9123,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:ICA,knn,0.8772,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:ICA,svm,0.9123,0.0
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:KernelPCA,linear,0.8947,0.19
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:KernelPCA,knn,0.8947,0.19
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:KernelPCA,svm,0.886,0.19
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:Isomap,linear,0.9386,0.08
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:Isomap,knn,0.9123,0.08
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:Isomap,svm,0.9298,0.08
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:UMAP,linear,0.8947,0.61
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:UMAP,knn,0.9035,0.61
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:UMAP,svm,0.9298,0.61
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:t-SNE,linear,0.9211,0.18
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:t-SNE,knn,0.9561,0.18
breast_cancer,beyond NLP,classification,569,30,2,17,1,dr,dr:t-SNE,svm,0.9211,0.18
diabetes,beyond NLP,regression,442,10,0,8,10,all,all features,linear,0.4541,0.0
diabetes,beyond NLP,regression,442,10,0,8,10,all,all features,knn,0.402,0.0
diabetes,beyond NLP,regression,442,10,0,8,10,all,all features,svm,0.1822,0.0
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:vote,linear,0.4541,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:vote,knn,0.402,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:vote,svm,0.1822,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:rf,linear,0.4541,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:rf,knn,0.402,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:rf,svm,0.1822,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:xg,linear,0.4541,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:xg,knn,0.402,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:xg,svm,0.1822,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:mi,linear,0.4541,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:mi,knn,0.402,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:mi,svm,0.1822,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:f_test,linear,0.4541,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:f_test,knn,0.402,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:f_test,svm,0.1822,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:l1,linear,0.4541,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:l1,knn,0.402,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,select,select:l1,svm,0.1822,1.79
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:PCA,linear,0.4529,0.0
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:PCA,knn,0.4218,0.0
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:PCA,svm,0.1039,0.0
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:ICA,linear,0.4529,0.06
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:ICA,knn,0.4218,0.06
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:ICA,svm,0.1039,0.06
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:KernelPCA,linear,0.4394,0.29
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:KernelPCA,knn,0.4077,0.29
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:KernelPCA,svm,0.1224,0.29
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:Isomap,linear,0.4563,0.09
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:Isomap,knn,0.3634,0.09
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:Isomap,svm,0.1242,0.09
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:UMAP,linear,0.1986,0.5
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:UMAP,knn,0.2725,0.5
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:UMAP,svm,0.1805,0.5
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:t-SNE,linear,0.1755,1.28
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:t-SNE,knn,0.4295,1.28
diabetes,beyond NLP,regression,442,10,0,8,10,dr,dr:t-SNE,svm,0.1061,1.28
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:vote,linear,0.4642,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:vote,knn,0.4679,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:vote,svm,0.202,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:rf,linear,0.4389,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:rf,knn,0.4212,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:rf,svm,0.2104,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:xg,linear,0.4642,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:xg,knn,0.4679,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:xg,svm,0.202,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:mi,linear,0.4642,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:mi,knn,0.4679,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:mi,svm,0.202,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:f_test,linear,0.4393,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:f_test,knn,0.4208,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:f_test,svm,0.2104,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:l1,linear,0.4665,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:l1,knn,0.4565,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,select,select:l1,svm,0.1971,1.79
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:PCA,linear,0.456,0.0
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:PCA,knn,0.4269,0.0
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:PCA,svm,0.1164,0.0
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:RandProj,linear,0.4494,0.0
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:RandProj,knn,0.2265,0.0
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:RandProj,svm,0.1337,0.0
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:ICA,linear,0.456,0.05
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:ICA,knn,0.4269,0.05
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:ICA,svm,0.1164,0.05
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:KernelPCA,linear,0.4352,0.13
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:KernelPCA,knn,0.3852,0.13
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:KernelPCA,svm,0.1452,0.13
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:Isomap,linear,0.4561,0.1
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:Isomap,knn,0.363,0.1
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:Isomap,svm,0.141,0.1
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:UMAP,linear,0.3047,0.48
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:UMAP,knn,0.3334,0.48
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:UMAP,svm,0.1177,0.48
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:t-SNE,linear,0.093,1.21
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:t-SNE,knn,0.344,1.21
diabetes,beyond NLP,regression,442,10,0,8,8,dr,dr:t-SNE,svm,0.0725,1.21
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:vote,linear,0.4527,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:vote,knn,0.3953,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:vote,svm,0.2904,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:rf,linear,0.4472,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:rf,knn,0.4298,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:rf,svm,0.2755,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:xg,linear,0.4527,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:xg,knn,0.3953,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:xg,svm,0.2904,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:mi,linear,0.4547,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:mi,knn,0.4602,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:mi,svm,0.2603,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:f_test,linear,0.4527,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:f_test,knn,0.3953,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:f_test,svm,0.2904,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:l1,linear,0.4472,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:l1,knn,0.4298,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,select,select:l1,svm,0.2755,1.79
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:PCA,linear,0.4576,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:PCA,knn,0.4397,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:PCA,svm,0.2169,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:RandProj,linear,0.2505,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:RandProj,knn,0.1845,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:RandProj,svm,0.1662,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:ICA,linear,0.4576,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:ICA,knn,0.4397,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:ICA,svm,0.2169,0.0
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:KernelPCA,linear,0.4523,0.14
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:KernelPCA,knn,0.4,0.14
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:KernelPCA,svm,0.2106,0.14
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:Isomap,linear,0.4323,0.11
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:Isomap,knn,0.4036,0.11
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:Isomap,svm,0.2143,0.11
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:UMAP,linear,0.2123,0.46
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:UMAP,knn,0.3432,0.46
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:UMAP,svm,0.1473,0.46
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:t-SNE,linear,0.0971,1.11
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:t-SNE,knn,0.3538,1.11
diabetes,beyond NLP,regression,442,10,0,8,4,dr,dr:t-SNE,svm,0.1386,1.11
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:vote,linear,0.4524,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:vote,knn,0.4248,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:vote,svm,0.3161,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:rf,linear,0.4524,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:rf,knn,0.4248,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:rf,svm,0.3161,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:xg,linear,0.4524,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:xg,knn,0.4248,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:xg,svm,0.3161,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:mi,linear,0.4524,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:mi,knn,0.4248,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:mi,svm,0.3161,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:f_test,linear,0.4524,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:f_test,knn,0.4248,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:f_test,svm,0.3161,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:l1,linear,0.4524,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:l1,knn,0.4248,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,select,select:l1,svm,0.3161,1.79
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:PCA,linear,0.3406,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:PCA,knn,0.2421,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:PCA,svm,0.194,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:RandProj,linear,0.1202,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:RandProj,knn,0.1002,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:RandProj,svm,0.1226,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:ICA,linear,0.3406,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:ICA,knn,0.2421,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:ICA,svm,0.194,0.0
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:KernelPCA,linear,0.2859,0.15
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:KernelPCA,knn,0.2172,0.15
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:KernelPCA,svm,0.2095,0.15
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:Isomap,linear,0.3501,0.1
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:Isomap,knn,0.3582,0.1
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:Isomap,svm,0.2595,0.1
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:UMAP,linear,0.0706,0.45
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:UMAP,knn,0.3415,0.45
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:UMAP,svm,0.1302,0.45
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:t-SNE,linear,0.1912,0.16
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:t-SNE,knn,0.3648,0.16
diabetes,beyond NLP,regression,442,10,0,8,2,dr,dr:t-SNE,svm,0.1133,0.16
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:vote,linear,0.2339,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:vote,knn,0.2166,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:vote,svm,0.1966,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:rf,linear,0.2339,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:rf,knn,0.2166,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:rf,svm,0.1966,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:xg,linear,0.2339,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:xg,knn,0.2166,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:xg,svm,0.1966,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:mi,linear,0.2339,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:mi,knn,0.2166,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:mi,svm,0.1966,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:f_test,linear,0.2339,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:f_test,knn,0.2166,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:f_test,svm,0.1966,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:l1,linear,0.2339,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:l1,knn,0.2166,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,select,select:l1,svm,0.1966,1.79
diabetes,beyond NLP,regression,442,10,0,8,1,dr,dr:PCA,linear,0.3258,0.0
diabetes,beyond NLP,regression,442,10,0,8,1,dr,dr:PCA,knn,0.2074,0.0
diabetes,beyond NLP,regression,442,10,0,8,1,dr,dr:PCA,svm,0.2255,0.0
diabetes,beyond NLP,regression,442,10,0,8,1,dr,dr:RandProj,linear,0.0078,0.0
diabetes,beyond NLP,regression,442,10,0,8,1,dr,dr:RandProj,knn,0.0021,0.0
